"proof__createdAt","proof__updatedAt","proof__voteId","proof__voteIdNumericHash","proof__eventId","proof__rootHash","proof__l1TransactionHash","proof__proofItemsJson","proof__invalidated","proof__absoluteSlot","drepId"
"2025-07-03T16:01:09.254+00:00","2025-07-03T16:01:09.254+00:00","680d4ef8-ce7d-4e53-b7ac-23f2fa0ba829","198675312","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""R"":""b179b98ffddcb556ea7348cf8367beff5a4f99a1e0e90fcb3c807a48ba90567b""},{""R"":""17ccdd5ec63bde89d297b1d979c28f2973faea3a14c919cdff683305e0460ba0""},{""R"":""ef0d578d7684282b7ad630ff03ba6a3e967d1efea6f4db86d336c2cc6eb3e071""},{""R"":""22985d683851528d34d99572610984d15f2b6c32023dc9da9fa9dc50e24f107e""},{""R"":""d64d0fb95256a527d1133e932dea3952c1bd8f82b00b777a6733ef0a70d2fcae""},{""R"":""d2b725787ed16ee77f619688e8aee5f31aba03d039efe97e5317972de3639c22""}]}","False","159992125","drep1atwc80wgjjz2sc0qp44rud3h24kyaz8dx9xe55we876vvxnvzzr"
"2025-07-03T16:01:13.962+00:00","2025-07-03T16:01:13.962+00:00","d54dae77-5998-488c-a29f-1d7305c40615","193920413","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""L"":""af1a729b2dbd829dccdb5e4f403f2cc0b85e7dbbc515ae5d5f525c8c7bb0f8e1""},{""L"":""5e95dbae4438bd1b21ba9f43db67257cd7a21f662cc089dea81fa266326348c6""},{""R"":""97ceb17f94407dec27b942085f9b9cd533d655058dd18c1194dc799177ffe068""},{""L"":""058fbd55d1b0c8b030b11c27dcf946f684dd69181ba444f1372100ab2ffe5667""},{""L"":""e8eba4e7bd9b31184fb75fb263a42331548731106f7db568ecc7d53560758d32""},{""R"":""aba8f7ae297683eff72384a322db7b97bde83c38e47479a5b14fd7ced134d196""},{""L"":""07f2e4ffd16a0f8cac27971a18979a2318ae4c009158d67657f7dc492e48ed3e""}]}","False","159992125","drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt"
"2025-07-03T16:01:10.859+00:00","2025-07-03T16:01:10.859+00:00","13f05717-1aaf-44a2-95aa-e82427b9d352","189540547","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""R"":""4eb032d7920cfdc0d9e03f4ff44b19769473c1add29aae4b53d65d1e9a28889e""},{""L"":""5221450ed5602feed5c87340a42265b41defd109388dbda31e4997d5fc542528""},{""R"":""8b9fbe28b92c296d86ecf97a088861b47a0b0b442d3fed90af07984c4971362d""},{""L"":""f73cdfb3a860a52dc1fe77af70e4d11b3ff731001c9ad0b593b80964968addce""},{""R"":""d64d0fb95256a527d1133e932dea3952c1bd8f82b00b777a6733ef0a70d2fcae""},{""R"":""d2b725787ed16ee77f619688e8aee5f31aba03d039efe97e5317972de3639c22""}]}","False","159992125","drep1efj8hmm06p550extkumgsc9rs552dvlyrds20fvlsjdvy4wl890"
"2025-07-03T16:01:12.368+00:00","2025-07-03T16:01:12.368+00:00","bd26e35a-5bf8-41b4-bec3-4bbf031f2bab","184730362","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""R"":""d2ad950f1e1be43e2a8a740d60c1a869f5b3261700069470f4749747f06cb5fb""},{""R"":""093ec7c0f73e34d43145e1522d016e2dee885c78770e2e98028585148eb43fb7""},{""L"":""2c38d2efa6b04b9f6ed196f3a39a8bccdd1cfec905db073a2239c8d5ee1f7c84""},{""L"":""3dd3a5715ea4ac646e63256e0c704f31d565047cb285e34621b8f82de5d7799f""},{""L"":""fa9b1d3af11f402f8ab669a32129ca916e8b987f840e489bed13fe62c786ec8c""},{""R"":""d2b725787ed16ee77f619688e8aee5f31aba03d039efe97e5317972de3639c22""}]}","False","159992125","drep1w34scjn42tdn5n30pflygwc4hk8htlwcpd9ldkyk4ftvu2dvfw8"
"2025-07-03T16:01:13.880+00:00","2025-07-03T16:01:13.880+00:00","066cc489-9551-4a92-8e87-4497c74f8084","183847432","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""R"":""1a20f660a51b0d986df5ad8b33e3cde339309373a7da879b49e11bdaa12696e0""},{""L"":""5e95dbae4438bd1b21ba9f43db67257cd7a21f662cc089dea81fa266326348c6""},{""R"":""97ceb17f94407dec27b942085f9b9cd533d655058dd18c1194dc799177ffe068""},{""L"":""058fbd55d1b0c8b030b11c27dcf946f684dd69181ba444f1372100ab2ffe5667""},{""L"":""e8eba4e7bd9b31184fb75fb263a42331548731106f7db568ecc7d53560758d32""},{""R"":""aba8f7ae297683eff72384a322db7b97bde83c38e47479a5b14fd7ced134d196""},{""L"":""07f2e4ffd16a0f8cac27971a18979a2318ae4c009158d67657f7dc492e48ed3e""}]}","False","159992125","drep1wgxemjt24eg22kpfpvdgy9hr5gnavx0ccglkvzd2rv86kfgu3y5"
"2025-07-03T16:01:11.847+00:00","2025-07-03T16:01:11.847+00:00","ea65b530-7282-4d33-a572-0442172266f2","179804851","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""R"":""2c38c1694696c9fa6db117e11620a41d35e957c908b12fc2ce57bfbc52998c1c""},{""L"":""e3dc6adb3e1769cc2071941864e379d18e183cc84fb34ceab9aea81789efdcbf""},{""R"":""1fe794efa7ce63f00ed3ede9d6d669e4489a7becda379a0b04dce8ac9394eef0""},{""L"":""1b1ea9ccf5a36ff03d7283ffd50a5b4374622341c6d121e953407d8aab349714""},{""R"":""1a98035222add52d5acef63da49a1d14ff59bd5d73b3ad27c62e0939239c07f7""},{""L"":""fa9b1d3af11f402f8ab669a32129ca916e8b987f840e489bed13fe62c786ec8c""},{""R"":""d2b725787ed16ee77f619688e8aee5f31aba03d039efe97e5317972de3639c22""}]}","False","159992125","drep1k2ugn98h8ly7dzzylpyrfmkqrl0pyry7zhlzjwn7uw0pulyfzk9"
"2025-07-03T16:01:10.552+00:00","2025-07-03T16:01:10.552+00:00","f2c0f905-bc36-4236-8ae9-ddcede6b3508","175395829","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""R"":""785f337ca4b790487e451513aea353cb32e715086d3975b4a7609ce72b69d6a5""},{""L"":""77a9b0eba3a0931d61f29d50fb7c5e1c014d1a1b98e8f29ca15544ae34524055""},{""L"":""43e616a7a1304e1b6d7436467ae4f213e0b946ce9073332c2aabf2570c842553""},{""L"":""6ac58d1c0090a53af413d9d4d70c82bbddea255774e3cf2a3959cbefc3365e38""},{""R"":""22985d683851528d34d99572610984d15f2b6c32023dc9da9fa9dc50e24f107e""},{""R"":""d64d0fb95256a527d1133e932dea3952c1bd8f82b00b777a6733ef0a70d2fcae""},{""R"":""d2b725787ed16ee77f619688e8aee5f31aba03d039efe97e5317972de3639c22""}]}","False","159992125","drep1m56h8sqf90ql45fsr0kwd62u2z3ysfjdwslzrskumd3xv78pujj"
"2025-07-03T16:01:14.852+00:00","2025-07-03T16:01:14.852+00:00","25cd0229-404b-41eb-bf03-ca83c0a5a3cb","169880202","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""R"":""a2adc3508581369ea51450483b968bbc3a22a037403cdf1326be3768bc856daf""},{""R"":""862f38556ff0c4409941e7e1473801f46ae8f141d10d996a984ca147d897a30e""},{""R"":""fc9ce7a47791a740897d1fcd9a6610e411a2e562eb71187fb8da7991b89efafd""},{""L"":""bf9b15e094d9d0cb728c6accbb61ff1b8149da4966d210ec37b83baafb51e1a7""},{""L"":""6784b101c19f049ab5d2a4299878246ecb51ebcc6f39d944d18d231f3c77afc2""},{""L"":""07f2e4ffd16a0f8cac27971a18979a2318ae4c009158d67657f7dc492e48ed3e""}]}","False","159992125","drep1xet3sscmgq2ma7d495h3yxj7uxpmfxq0ja5nspsqaus7k9ugq3t"
"2025-07-03T16:01:10.749+00:00","2025-07-03T16:01:10.749+00:00","3293057a-c597-4ffe-901d-f3ee2ef97ca0","165725642","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""R"":""a7801e5eeffb8e1ead7da8160d352cd1f0d1dcc76167b73d854af47ab7eb7701""},{""L"":""d5c1a81da38a0e74a0dd090811497a12ef9b0fa7d7366e44d8818f1ec32cd89e""},{""R"":""b5dddbde76f9eba0b7a7d396ee3841ccb03eb4dea8a3708229720661532f3a15""},{""R"":""8b9fbe28b92c296d86ecf97a088861b47a0b0b442d3fed90af07984c4971362d""},{""L"":""f73cdfb3a860a52dc1fe77af70e4d11b3ff731001c9ad0b593b80964968addce""},{""R"":""d64d0fb95256a527d1133e932dea3952c1bd8f82b00b777a6733ef0a70d2fcae""},{""R"":""d2b725787ed16ee77f619688e8aee5f31aba03d039efe97e5317972de3639c22""}]}","False","159992125","drep1cntr4wgr9jmarl8ml5sexpjg6pqxqrq5x86r33txnk7lszqpvf3"
"2025-07-03T16:01:14.067+00:00","2025-07-03T16:01:14.067+00:00","3a295ad6-b9fd-4e79-a144-3aaf4b40d706","164690182","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""R"":""63e2effd68ec00b46bd60787cff59d3b5ba3d715d7775dbfa6d6504a2bea71a6""},{""R"":""31518212d31eb9f05d04aedb72ff8b615750c5d72a6c808b7ebea7b0a991f3cd""},{""L"":""004f8101235765da70506d3a2d731ff084df606dbd62086f2f013b937b7d1677""},{""L"":""058fbd55d1b0c8b030b11c27dcf946f684dd69181ba444f1372100ab2ffe5667""},{""L"":""e8eba4e7bd9b31184fb75fb263a42331548731106f7db568ecc7d53560758d32""},{""R"":""aba8f7ae297683eff72384a322db7b97bde83c38e47479a5b14fd7ced134d196""},{""L"":""07f2e4ffd16a0f8cac27971a18979a2318ae4c009158d67657f7dc492e48ed3e""}]}","False","159992125","drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez"
"2025-07-03T16:01:12.047+00:00","2025-07-03T16:01:12.047+00:00","c34adf65-a027-43c7-8515-835fff17ac1d","158315488","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""R"":""07203e41e922bea8aa0a16078844a3726d8678728d3cf25eb89bf07961d1b48e""},{""L"":""52c595bd7d3b50a3f507d7f6bd8b716c96077b94acac3395fcb67a04128f3a93""},{""L"":""17f7fbd222e6075fbf4c059d3aeedea2f5f2762caf06bf86045427cf7b42e238""},{""L"":""1b1ea9ccf5a36ff03d7283ffd50a5b4374622341c6d121e953407d8aab349714""},{""R"":""1a98035222add52d5acef63da49a1d14ff59bd5d73b3ad27c62e0939239c07f7""},{""L"":""fa9b1d3af11f402f8ab669a32129ca916e8b987f840e489bed13fe62c786ec8c""},{""R"":""d2b725787ed16ee77f619688e8aee5f31aba03d039efe97e5317972de3639c22""}]}","False","159992125","drep16v76d0z26a2wta75f4lt0mm9t6jq75ua67zqcz58vzk4jh5yuhc"
"2025-07-03T16:01:10.170+00:00","2025-07-03T16:01:10.170+00:00","9f5bb0fd-5ab3-49e2-82d3-4b637e6cd91a","156724070","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""L"":""613b2e425ae746f084c86c6080522b69994cca8752eb27ec6d90ce930225b3f3""},{""L"":""6d41adbca9870a235a3c135fda074db2c2467c11a15fca205afff683ac0afe5c""},{""L"":""95bdf1b0a1569e84ba17d66f0d19b9ed354cf9488e9a74482b9c8482664ee7bd""},{""R"":""ef0d578d7684282b7ad630ff03ba6a3e967d1efea6f4db86d336c2cc6eb3e071""},{""R"":""22985d683851528d34d99572610984d15f2b6c32023dc9da9fa9dc50e24f107e""},{""R"":""d64d0fb95256a527d1133e932dea3952c1bd8f82b00b777a6733ef0a70d2fcae""},{""R"":""d2b725787ed16ee77f619688e8aee5f31aba03d039efe97e5317972de3639c22""}]}","False","159992125","drep1k3wde55ta4tzgjwzs3atre39nv0wlpz35manpgjfca7xwu7rnw2"
"2025-07-03T16:01:14.862+00:00","2025-07-03T16:01:14.862+00:00","de628405-12af-42c3-a914-f6c34cebb1c3","154304966","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""R"":""6fde0cdc0c559f526324e25cfb6d983f3c70237ed202720f345e9be489366522""},{""L"":""26aaca026cb6ec3763bcada2172345e3b885e6d9ba3d59afff20c7aaef97e0b4""},{""R"":""862f38556ff0c4409941e7e1473801f46ae8f141d10d996a984ca147d897a30e""},{""R"":""fc9ce7a47791a740897d1fcd9a6610e411a2e562eb71187fb8da7991b89efafd""},{""L"":""bf9b15e094d9d0cb728c6accbb61ff1b8149da4966d210ec37b83baafb51e1a7""},{""L"":""6784b101c19f049ab5d2a4299878246ecb51ebcc6f39d944d18d231f3c77afc2""},{""L"":""07f2e4ffd16a0f8cac27971a18979a2318ae4c009158d67657f7dc492e48ed3e""}]}","False","159992125","drep1jdxaxuafcx4p4nk4qz4jt2jahds50aea9y0zx7yqrlduulw68zx"
"2025-07-03T16:01:12.163+00:00","2025-07-03T16:01:12.163+00:00","d26c22f0-3844-4cd0-bf17-f9dc3c26eb46","152665274","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""L"":""08c54b611bcaab99045cd5f12143e5b1c40d5d1e8b40d5618acfcf059b62d02f""},{""L"":""c27f4b1e949499fdd29d2b1276d20c3b05e0c1e756e4aff22f8af38b31377aa1""},{""R"":""05f49ab9dcf50f3952a5f48fbdd958fc2eec793a01bb981926217f52612feb03""},{""R"":""ab0a0e2310381f903a121f11a5f69821bf21a0caae71266d016cc5a8649f34fb""},{""L"":""3dd3a5715ea4ac646e63256e0c704f31d565047cb285e34621b8f82de5d7799f""},{""L"":""fa9b1d3af11f402f8ab669a32129ca916e8b987f840e489bed13fe62c786ec8c""},{""R"":""d2b725787ed16ee77f619688e8aee5f31aba03d039efe97e5317972de3639c22""}]}","False","159992125","drep17rksqsgqx8ej3rtc3x4gjm8a44u6w3qcshfm46yc9tq4zeffuzj"
"2025-07-03T16:01:13.574+00:00","2025-07-03T16:01:13.574+00:00","9f44a54d-c59d-4b18-b60e-b9d665c4641d","152253342","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""R"":""171bbae1831a4e050c05dddd25b6ab781d26fad1878bd6d935b7e51c3bdda295""},{""L"":""2b3e9c918d161ffee3627115973f89a3474f8231005475302bce76f469fb6422""},{""R"":""658b8575bd4354ab1c2c826aff1ef4971a838d58fa3d0b9ad6b44af2db7f979d""},{""R"":""3695d79b72304a5e1db3e63bed341d97413c4bb4f64bb1252d622891b1a8456c""},{""L"":""e8eba4e7bd9b31184fb75fb263a42331548731106f7db568ecc7d53560758d32""},{""R"":""aba8f7ae297683eff72384a322db7b97bde83c38e47479a5b14fd7ced134d196""},{""L"":""07f2e4ffd16a0f8cac27971a18979a2318ae4c009158d67657f7dc492e48ed3e""}]}","False","159992125","drep1quc69pf6vfe3jpuwzx4lrgznetn6a83lcpwxdevcfftf7pndqgm"
"2025-07-03T16:01:11.863+00:00","2025-07-03T16:01:11.863+00:00","f87cacb1-1b06-410c-8ae1-ffee214ce663","148370480","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""L"":""d60e0178645e3d7f5e2b56fbcb6aec0384f21126309f85b617df1b13d17c8b57""},{""L"":""e3dc6adb3e1769cc2071941864e379d18e183cc84fb34ceab9aea81789efdcbf""},{""R"":""1fe794efa7ce63f00ed3ede9d6d669e4489a7becda379a0b04dce8ac9394eef0""},{""L"":""1b1ea9ccf5a36ff03d7283ffd50a5b4374622341c6d121e953407d8aab349714""},{""R"":""1a98035222add52d5acef63da49a1d14ff59bd5d73b3ad27c62e0939239c07f7""},{""L"":""fa9b1d3af11f402f8ab669a32129ca916e8b987f840e489bed13fe62c786ec8c""},{""R"":""d2b725787ed16ee77f619688e8aee5f31aba03d039efe97e5317972de3639c22""}]}","False","159992125","drep13lrngcjhwpqdv4hdzgq2j0vdctahcw7fmhzy2dq239dq5xgtv28"
"2025-07-03T16:01:09.961+00:00","2025-07-03T16:01:09.961+00:00","42eb27fd-af85-4b32-928d-3b8af76e1618","143475037","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""R"":""d8e2922ecabc0bd05c6b6c2e371bcd1edf9ff8401d49f9840de01a97fd8bfc57""},{""L"":""95bdf1b0a1569e84ba17d66f0d19b9ed354cf9488e9a74482b9c8482664ee7bd""},{""R"":""ef0d578d7684282b7ad630ff03ba6a3e967d1efea6f4db86d336c2cc6eb3e071""},{""R"":""22985d683851528d34d99572610984d15f2b6c32023dc9da9fa9dc50e24f107e""},{""R"":""d64d0fb95256a527d1133e932dea3952c1bd8f82b00b777a6733ef0a70d2fcae""},{""R"":""d2b725787ed16ee77f619688e8aee5f31aba03d039efe97e5317972de3639c22""}]}","False","159992125","drep1ng2exqa5zjz8wfd87wd7kkmlmurx2ef79ddlag7lww8hvtnjzuq"
"2025-07-03T16:01:13.143+00:00","2025-07-03T16:01:13.143+00:00","4b13cef5-95b7-474d-ae6a-e70948bc485c","141698797","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""L"":""dd3e453e59c962d0a829ec1228846eb2c696d36cfd9001d4264cfc4eb7475dd1""},{""L"":""bfa82c375d602ab48864e0c90c5ea7dd24ec4bf91b97b2cbaf87d9ec437fc222""},{""L"":""500af62d22285cecaee4ba50ce02d842f3dc9382c4cb4d93aed4a5bdf9c0fbb1""},{""R"":""552c9b0bfd1628da612b2c4aac8dd6be95fbb45a18aa38b03910cebb544b28a7""},{""R"":""0f08f9ac915f43064883ac51d7b87d4ae91ccf1c6f34b45bf826dcda2ab1f602""},{""R"":""aba8f7ae297683eff72384a322db7b97bde83c38e47479a5b14fd7ced134d196""},{""L"":""07f2e4ffd16a0f8cac27971a18979a2318ae4c009158d67657f7dc492e48ed3e""}]}","False","159992125","drep17r90fhh5r7vcx2dxsyj06dtfc5jph8l9k7f0zdqf7z002zj2ckn"
"2025-07-03T16:01:13.773+00:00","2025-07-03T16:01:13.773+00:00","af028278-8cd5-42dc-bdad-a0112615d197","141537570","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""R"":""e1e819f44b0b7766cd67a8d6b68b9dfd276b9ea5d16406c99c0c161a32fab557""},{""L"":""f879a047d6415497751f1c2a9b4e9b71b6cd6fac4992ff02d768de1aae388d03""},{""L"":""c84fe2b8003b6c5bf3261480f0ce72788925c2b223655cecb25ae5fb57b3e807""},{""R"":""3695d79b72304a5e1db3e63bed341d97413c4bb4f64bb1252d622891b1a8456c""},{""L"":""e8eba4e7bd9b31184fb75fb263a42331548731106f7db568ecc7d53560758d32""},{""R"":""aba8f7ae297683eff72384a322db7b97bde83c38e47479a5b14fd7ced134d196""},{""L"":""07f2e4ffd16a0f8cac27971a18979a2318ae4c009158d67657f7dc492e48ed3e""}]}","False","159992125","drep17pxh60vrch90fhqnj578064jka7hpuq6axx52g2qygjp7l0cyjd"
"2025-07-03T16:01:14.461+00:00","2025-07-03T16:01:14.461+00:00","7cf3d694-c660-47a6-8b8f-f88a09757829","141103505","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""R"":""cb5941969e43cc6436f33e3181808680072396613a8f1a5fc8703893fa2c8bb7""},{""L"":""312cf3e5ffff13201d7682a5af9a38ebfa665db7286029bd0c02bc5ae66362bb""},{""R"":""39644560bc2c3b717fce6a06fb77c1007c0772beaf9a2606e779190e1f5c7a41""},{""R"":""5cdb7e3276f28276ddebef8f02d33f272818eeb794ccc75a22c6a30fbf59fff8""},{""L"":""6784b101c19f049ab5d2a4299878246ecb51ebcc6f39d944d18d231f3c77afc2""},{""L"":""07f2e4ffd16a0f8cac27971a18979a2318ae4c009158d67657f7dc492e48ed3e""}]}","False","159992125","drep13ws3rjsec7yp858an0h73l4aeeekr77hwz3yd6suwmyr2fzlapq"
"2025-07-03T16:01:11.148+00:00","2025-07-03T16:01:11.148+00:00","a12e9925-b139-4ed1-bf3c-a83cc77e8a2a","139851234","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""R"":""fce169ff4e8601c4dca5294f646fa71650d121f41d49b21292555e3f7642f498""},{""L"":""8c82fdba99698d00122cc379dc064962bf9ff32e9f4425e4d7a3902838654b36""},{""R"":""9b37d450c3ad47bc9c6f8e688b09839fcfa0fcd947a7cb5c5c9a8d5e38976cfa""},{""L"":""e8c20cc862d99e2fe84aaeaaf6cbbdb383dc680129538f84ec748e8a983076f2""},{""L"":""f73cdfb3a860a52dc1fe77af70e4d11b3ff731001c9ad0b593b80964968addce""},{""R"":""d64d0fb95256a527d1133e932dea3952c1bd8f82b00b777a6733ef0a70d2fcae""},{""R"":""d2b725787ed16ee77f619688e8aee5f31aba03d039efe97e5317972de3639c22""}]}","False","159992125","drep1lhkqu7uhq9532xr5558q7gh5rl54m4ezav8p5yfkgz27yrx735a"
"2025-07-03T16:01:11.551+00:00","2025-07-03T16:01:11.551+00:00","34373ff3-bf26-496b-bcdc-6fefdffda6c9","137412542","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""L"":""efd7943b64fa437399327435ff1e3783ff682dc5e10b813c046a187353225fb8""},{""L"":""5c38d9ebafa1f446baba6a0c62a3433967b803074b4d5a259b41f0200c1f3338""},{""R"":""f87404b4230211ec669312cdbb1962f6a98f8c8162304230045090cc6a9753b0""},{""R"":""7f5d90ed692b9e409da2989e1fad3e77d9db180252d9ea20d04efe1f4dc45365""},{""R"":""1a98035222add52d5acef63da49a1d14ff59bd5d73b3ad27c62e0939239c07f7""},{""L"":""fa9b1d3af11f402f8ab669a32129ca916e8b987f840e489bed13fe62c786ec8c""},{""R"":""d2b725787ed16ee77f619688e8aee5f31aba03d039efe97e5317972de3639c22""}]}","False","159992125","drep1etgpm75kxaxns4umz3q6wjxpq84a28gf6pktjf94nm26vuxrmnn"
"2025-07-03T16:01:11.967+00:00","2025-07-03T16:01:11.967+00:00","7ff3ad44-4a57-4061-8508-cdb438a2346d","135140604","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""L"":""76da6b3ea6caf0e27af7e111e2cd1e1a464765f359321c4e1b085b926a123c8a""},{""R"":""26a441507b1cbc42c083a1233049ec19b80e40a212b3d21ae357ea6d57b62926""},{""L"":""17f7fbd222e6075fbf4c059d3aeedea2f5f2762caf06bf86045427cf7b42e238""},{""L"":""1b1ea9ccf5a36ff03d7283ffd50a5b4374622341c6d121e953407d8aab349714""},{""R"":""1a98035222add52d5acef63da49a1d14ff59bd5d73b3ad27c62e0939239c07f7""},{""L"":""fa9b1d3af11f402f8ab669a32129ca916e8b987f840e489bed13fe62c786ec8c""},{""R"":""d2b725787ed16ee77f619688e8aee5f31aba03d039efe97e5317972de3639c22""}]}","False","159992125","drep1wfwvaduzxyg75a67m5k0u4m746ymzefqs4nsxz2mrv5dwm22ntt"
"2025-07-03T16:01:11.476+00:00","2025-07-03T16:01:11.476+00:00","71ccda29-3737-46cc-a2f2-168b23e1f326","132675912","CC-Elections-2025","3d075c315bab6cffbf281ca09b8d1f47156043e8d2d12a62077eaf38d30de5e0","7bd612193d724ca2be3b4d4f98da03ce5212e11aa0e964748fd8832499651c3b","{""steps"":[{""R"":""63a41a041e791260b90e2b9c7376b18168fd0721962787dfb37cd8846feb2207""},{""L"":""5c38d9ebafa1f446baba6a0c62a3433967b803074b4d5a259b41f0200c1f3338""},{""R"":""f87404b4230211ec669312cdbb1962f6a98f8c8162304230045090cc6a9753b0""},{""R"":""7f5d90ed692b9e409da2989e1fad3e77d9db180252d9ea20d04efe1f4dc45365""},{""R"":""1a98035222add52d5acef63da49a1d14ff59bd5d73b3ad27c62e0939239c07f7""},{""L"":""fa9b1d3af11f402f8ab669a32129ca916e8b987f840e489bed13fe62c786ec8c""},{""R"":""d2b725787ed16ee77f619688e8aee5f31aba03d039efe97e5317972de3639c22""}]}","False","159992125","drep1km69g7ksf8t5g0h9d9tkrcd2tezxelx0wtr76rv2mrkl5nzd6v3"
